S009,0.228555,-0.032329,-0.067188,-0.156696,-0.128496,-0.223673,-0.087112,0.040672,-0.134039,0.098017,0.014532,0.038211,0.135265,-0.023605,-0.034772,-0.032538,-0.228029,-0.061763,0.011166,-0.135207,0.036074,0.112158,-0.002987,-0.086714,0.056094,-0.015289,-0.029787,0.238408,0.162649,0.096759,0.213548,0.122191,0.240940,0.139227,0.140800,0.259177,0.166641,0.274438,0.324895,0.316026,0.353240,0.226878,0.385278,0.510734,0.496292,0.386229,0.640944,0.414386,0.625108,0.695742,0.442277,0.712938,0.403220,0.610116,0.598895,0.443718,0.528959,0.477920,0.485346,0.360968,0.241394,0.371180,0.376796,0.234767,0.410020,-0.031254,0.268516,0.285767,0.057166,0.026502,-0.002275,0.041393,-0.001523,0.163046,0.231315,0.234476,0.018306,-0.005449,-0.096234,-0.031289,0.135848,0.163765,-0.114091,-0.018715,0.160091,0.088985,-0.059148,0.060963,-0.002600,0.187437,0.126839,0.151887,0.058823,0.140388,0.187785,0.111913,0.141779,0.466431,0.354504,0.286295,0.413949,0.324370,0.583978,0.436841,0.448370,0.435388,0.297810,0.356137,0.505248,0.478697,0.774897,0.723206,0.697911,0.724680,0.608998,0.703095,0.631470,0.753989,0.754060,0.728089,0.514974,0.794130,0.612361,0.775553,0.945556,0.701217,0.460883,0.506693,0.767545,0.739275,0.414655,0.563650,0.442653,0.410207,0.731171,0.202854,0.434457,0.518137,0.370858,0.294728,0.175564,0.190032,0.278280,0.197736,0.240764,0.163004,0.303463,0.206436,0.198071,0.024534,-0.101665,0.171917,0.025961,-0.025456,0.045222,0.301887,-0.077201,0.431347,0.356972,0.152321,0.235989,0.319591,0.381082,0.434899,0.477002,0.422411,0.394694,0.407147,0.393980,0.589621,0.448516,0.147050,0.436437,0.329850,0.329082,0.187111,0.369209,0.294404,0.048650,0.192970,0.029832,-0.002688,0.044562,0.154788,0.071121,0.196832,0.018574,0.110284,-0.035009,-0.010494,0.077089,0.073571,0.185469,0.035960,0.022525,-0.009507,0.084248,-0.141619,0.000090,-0.079533
S010,-0.072380,0.026097,0.004403,-0.018104,-0.156440,0.038012,0.051332,-0.104386,0.120344,0.150175,-0.105409,-0.107628,-0.083110,-0.079054,0.018327,0.065513,-0.020354,-0.177510,0.045830,-0.176086,-0.006287,0.061168,0.197694,-0.088277,-0.242331,0.052936,0.266868,0.272255,0.144359,0.095212,0.216925,-0.031495,0.157795,0.258858,0.315890,0.534712,0.387399,0.278264,0.382346,0.179050,0.270366,0.364570,0.342649,0.553549,0.440476,0.641349,0.581853,0.431338,0.539250,0.497891,0.631113,0.443495,0.505735,0.508170,0.444740,0.381590,0.459987,0.543704,0.366596,0.367944,0.443497,0.378642,0.369815,0.210097,0.270314,0.266534,-0.039866,0.144828,0.319449,0.263251,0.188033,0.246871,0.076345,0.127332,0.007912,0.045006,0.069126,0.119405,0.069477,-0.015362,0.046760,0.077381,-0.065482,-0.223410,-0.021359,-0.037162,0.059868,0.018822,0.121584,0.240410,0.072107,0.153718,0.163545,0.045217,0.257789,0.172501,0.219893,0.164496,0.034391,0.300876,0.358930,0.322549,0.258819,0.542706,0.362185,0.665173,0.387320,0.534727,0.414077,0.635384,0.622240,0.573078,0.710410,0.546903,0.794598,0.716838,0.691216,0.666940,0.488023,0.784581,1.021074,0.845162,0.831969,0.751293,0.697241,0.761747,0.568298,0.781790,0.837920,0.702326,0.524178,0.525829,0.489646,0.529090,0.318846,0.320016,0.322874,0.531308,0.202741,0.165619,0.280432,0.178041,0.260826,0.315264,0.171751,0.282188,-0.093938,-0.005305,0.123198,-0.009094,0.090785,0.298614,0.130833,0.146738,-0.051211,0.068811,0.060550,0.132923,0.336090,0.362208,0.079571,0.339952,0.449939,0.510977,0.588097,0.340418,0.413867,0.259664,0.348481,0.480365,0.409441,0.450113,0.396560,0.327775,0.196042,0.465978,0.065272,0.212627,0.385020,0.117069,0.127181,0.063451,0.010159,0.247741,-0.257118,0.171680,-0.077910,-0.051688,-0.019921,0.091011,-0.199597,0.044659,0.195896,-0.163114,0.134529,-0.104074,0.092997,-0.017634,-0.118430,0.053956
S011,0.212921,0.026981,0.150156,0.018031,-0.082981,0.014281,0.171330,0.022634,0.015524,-0.064198,-0.005626,0.104606,0.005850,-0.078237,-0.002993,0.089618,-0.101794,0.036138,0.121717,-0.017567,0.034428,-0.073949,0.021942,0.017422,-0.060584,0.205656,0.148415,-0.037963,-0.215593,0.194239,0.022890,0.134997,-0.054481,0.292410,0.040227,0.280152,0.231323,0.083951,0.325492,0.332395,0.354402,0.430971,0.546742,0.250528,0.569275,0.351194,0.318903,0.272564,0.401881,0.475157,0.492628,0.677681,0.344249,0.493519,0.276410,0.408330,0.435987,0.356723,0.096219,0.338752,0.407743,0.336154,0.333251,0.086906,0.307274,0.354507,0.012064,0.269653,0.156151,0.122254,0.086339,-0.033951,-0.018290,0.099674,0.032664,-0.044753,0.163600,-0.094358,0.127339,0.114934,-0.245012,-0.061778,0.194681,-0.054455,-0.073157,-0.037990,0.102614,0.020174,-0.047566,0.214424,0.274122,0.217490,-0.010714,-0.034148,0.029351,0.225128,0.228616,0.345499,0.248392,0.057876,0.316572,0.210684,0.212856,0.390730,0.559627,0.685166,0.431070,0.343720,0.476960,0.553427,0.354807,0.697735,0.618363,0.646351,0.626835,0.643920,0.667183,0.565644,0.646964,0.566992,0.698261,0.678110,0.701674,0.692089,0.583573,0.677936,0.492422,0.539861,0.607952,0.575719,0.473688,0.395928,0.230510,0.365264,0.468761,0.310587,0.390805,0.335806,0.264025,0.295824,0.255931,0.222547,0.207625,0.102901,-0.089755,0.165756,0.037311,0.009414,0.221471,0.153995,0.250746,0.098576,0.109936,-0.064118,0.298546,0.117448,0.011618,0.123290,0.016782,0.257370,0.096630,0.137130,0.000823,0.410143,0.297821,0.449195,0.256378,0.095700,0.328733,0.442629,0.339018,0.299444,0.392232,0.315918,0.328614,0.366712,0.211001,0.012505,0.037496,0.051258,-0.076437,0.010408,0.066239,0.000507,-0.006358,-0.052828,-0.021810,-0.096975,0.162642,0.184507,-0.262468,-0.074882,-0.187440,-0.076768,0.007508,-0.155372,-0.080531,-0.066673,0.035497,-0.025385
S012,-0.103596,-0.054247,-0.097283,0.071055,0.127912,0.074614,-0.113628,0.077921,0.072006,-0.043486,0.110546,0.128936,-0.131271,-0.113935,0.149401,0.016861,-0.027839,0.040270,-0.026711,-0.009338,0.074261,0.131200,0.017759,0.015526,-0.125585,0.123607,0.195145,0.105925,0.273980,0.017530,0.193104,0.045958,0.176608,0.235819,0.220632,0.178091,0.276285,0.284777,0.264488,0.181727,0.506833,0.596913,0.250318,0.519785,0.444629,0.594191,0.545777,0.553405,0.495995,0.481701,0.399543,0.387573,0.533802,0.425227,0.623135,0.676636,0.402055,0.411492,0.495051,0.388426,0.333355,0.360020,0.347017,0.211847,0.335937,0.289130,0.044642,0.204964,0.180975,0.116602,0.203196,0.375831,-0.003046,-0.069851,0.115491,0.229699,0.066568,0.180734,-0.097773,0.076472,-0.075828,0.176683,0.194405,-0.007620,-0.068286,0.197953,0.050608,0.055910,0.071062,-0.140812,0.103144,0.090012,0.035274,0.204258,0.064585,0.272833,0.113316,0.156186,0.282154,0.270640,0.341962,0.414086,0.295541,0.293586,0.304914,0.383225,0.769048,0.704656,0.444234,0.372853,0.688374,0.726656,0.700389,0.590162,0.698734,0.760729,0.695029,0.458765,0.733016,0.666973,0.760048,1.053600,0.733004,0.686860,0.843936,0.737786,0.644400,0.699353,0.788422,0.508522,0.641901,0.372090,0.609334,0.335972,0.487088,0.386456,0.421629,0.389778,0.217478,0.281350,0.191760,0.195984,0.159832,0.165727,0.486222,0.210383,-0.081370,0.090995,0.154188,0.380138,-0.104993,0.052395,0.353259,0.096876,0.021248,0.212158,-0.084755,0.185284,0.285612,0.307430,0.134925,0.280686,0.274455,0.400641,0.311071,0.408993,0.225295,0.517746,0.535278,0.491393,0.343621,0.326774,0.339083,0.351670,0.642163,0.175903,0.388518,0.298456,0.157700,0.298700,0.099859,0.113120,-0.063917,0.187245,0.135347,-0.056572,-0.104895,-0.080913,0.023940,-0.006532,0.119674,-0.091947,-0.001802,0.075936,0.137111,-0.181689,-0.033190,0.003292,0.047550,-0.059215
S013,-0.199411,0.114467,-0.047985,-0.038234,-0.002392,-0.041039,-0.149895,-0.150809,0.158326,0.060071,0.141835,-0.093009,-0.009892,0.083052,0.131038,0.104555,-0.043039,0.047706,0.036873,0.157022,0.043271,0.084743,0.018032,0.143825,0.090133,-0.050863,0.227506,0.062955,0.038256,0.062614,0.135741,0.178835,0.102996,0.234678,0.412969,0.368784,0.335558,0.397312,0.242911,0.399117,0.595826,0.308069,0.306220,0.474922,0.251620,0.418159,0.542035,0.388500,0.524400,0.645064,0.440996,0.699723,0.555823,0.686068,0.517882,0.572809,0.294033,0.511364,0.430444,0.475449,0.198249,0.209082,0.393097,0.231139,0.266246,0.020734,0.447645,0.090682,0.194595,0.238586,0.038498,0.199773,0.118008,0.022374,-0.045290,-0.216073,0.177416,-0.163442,-0.022289,-0.003332,0.052323,-0.000183,0.035439,0.159582,0.114751,0.061982,0.101484,-0.073325,0.056772,0.169344,-0.082878,0.182916,0.096420,0.114819,0.151052,0.288150,0.420473,0.138162,0.232529,0.482861,0.401519,0.427929,0.580282,0.497070,0.551379,0.525253,0.515146,0.506865,0.450992,0.854626,0.477345,0.810352,0.634824,0.535329,0.773677,0.482146,0.839570,0.833560,0.764423,0.849516,0.934771,0.717781,0.659896,0.924227,0.927104,0.721807,0.779730,0.806812,0.631344,0.596253,0.740765,0.756126,0.568013,0.414768,0.598444,0.431653,0.216389,0.387375,0.539360,0.314678,0.330885,0.255161,0.203911,0.298033,-0.069296,0.023249,0.112983,0.056717,0.172044,0.168614,0.355087,0.232740,0.172020,0.084564,0.052292,0.045005,0.047273,0.168484,0.158220,0.234183,0.307978,0.215819,0.367848,0.208409,0.403521,0.478870,0.407616,0.496775,0.461383,0.399610,0.407054,0.358195,0.377848,0.148965,0.254050,0.259751,0.141589,0.226980,0.220281,0.136930,0.196243,0.044101,-0.089005,-0.036386,-0.008550,-0.085624,-0.037888,-0.173479,0.008880,-0.010425,0.054684,0.014939,-0.015189,-0.145852,-0.053415,-0.114528,0.077206,-0.160580,-0.078067,-0.028222
S014,0.032496,0.260259,0.142912,-0.098473,0.081313,-0.235936,-0.086428,-0.138901,0.151563,0.033631,-0.049720,-0.085141,0.117376,-0.120119,0.222600,0.097063,0.054592,-0.025550,0.131104,-0.205550,0.014443,0.031410,0.009997,-0.095810,0.048037,0.223029,0.203560,0.002084,0.181993,0.059766,-0.052694,0.034313,0.234436,0.068756,0.048692,0.217636,0.462626,0.460509,0.518365,0.184143,0.310231,0.213480,0.534587,0.274124,0.462072,0.330285,0.401267,0.349995,0.462162,0.403001,0.358020,0.521392,0.342295,0.532068,0.566844,0.370414,0.278078,0.407568,0.453974,0.358916,0.340407,0.367902,0.076951,0.223115,0.256648,0.104118,0.121868,0.065932,0.194996,0.203230,0.123151,0.273659,-0.149347,0.021744,0.055201,-0.058095,-0.095515,-0.086026,0.004005,0.030894,-0.221466,-0.312535,-0.008782,0.075815,-0.172072,0.008512,-0.081120,0.079560,-0.014288,0.076467,0.141254,-0.121620,0.238709,0.075279,0.235334,0.582681,-0.136050,0.432616,0.192119,0.288062,0.216727,0.311789,0.201073,0.419585,0.262588,0.428190,0.488006,0.357405,0.474365,0.563006,0.591795,0.538352,0.564362,0.632632,0.662154,0.864183,0.686177,0.665088,0.732369,0.852858,0.551908,0.821481,0.567838,0.612442,0.670165,0.603707,0.604256,0.615402,0.707469,0.674557,0.583833,0.447185,0.421593,0.559808,0.523021,0.457404,0.305291,0.245040,0.057203,0.216715,0.289504,0.204788,0.294981,0.055889,0.142594,-0.052845,0.105509,-0.168992,0.066014,-0.103841,0.268851,0.043249,0.190037,0.210762,-0.004724,0.254686,0.293044,0.057853,0.281272,0.110039,0.060726,0.147456,0.224418,0.163522,0.420692,0.316871,0.443255,0.309876,0.257117,0.356145,0.111861,0.435411,0.151194,0.425078,0.264343,0.291934,0.304420,0.066673,0.181520,0.179801,0.103898,0.311589,0.131062,0.120123,-0.097300,-0.077790,-0.027525,0.035655,-0.080944,0.216895,0.162788,0.123826,0.111828,0.022188,-0.001639,-0.023477,0.061010,-0.057170,-0.011355,-0.039781
S015,-0.103855,-0.134748,-0.108351,0.265262,0.115629,-0.111750,0.046588,-0.176279,0.122889,0.032597,0.003547,0.242258,-0.171825,-0.138311,-0.073856,0.053727,-0.154185,-0.255361,-0.009937,0.175116,0.157678,0.029282,-0.015329,0.227082,-0.033008,0.029087,0.019330,0.077236,0.034090,0.109919,-0.116080,0.070720,0.176445,0.019364,0.195365,0.328051,0.229563,0.279567,0.214419,0.243562,0.341712,0.307110,0.285546,0.371996,0.520906,0.176391,0.494460,0.492849,0.456862,0.568528,0.327380,0.311648,0.466442,0.377884,0.663690,0.277776,0.329540,0.383223,0.232823,0.205332,0.331880,0.166525,0.256217,0.065096,-0.042108,0.253368,0.307931,0.093039,0.208919,0.192299,0.008698,0.240945,0.221782,0.190634,0.063189,0.221018,0.031429,0.111717,0.068243,-0.050345,0.100072,0.039032,-0.151872,-0.205785,0.066659,0.042996,-0.030353,0.217087,-0.140799,0.139175,-0.086169,0.160608,0.079914,0.176717,0.018550,0.227311,0.294423,0.230010,0.188052,0.333480,0.167504,0.354098,0.427557,0.446711,0.288686,0.451672,0.238605,0.457389,0.533372,0.299205,0.335869,0.556770,0.425472,0.477524,0.551466,0.709401,0.504806,0.592192,0.716712,0.765883,0.579280,0.585387,0.612551,0.522790,0.605883,0.561301,0.335523,0.820347,0.474268,0.508943,0.430458,0.465320,0.277436,0.597549,0.359333,0.482663,0.378656,0.197181,0.322582,0.156437,0.287107,-0.009272,0.143852,0.218567,0.141072,0.230364,0.082809,0.027077,0.034938,-0.046302,0.135049,-0.051756,-0.265706,-0.032430,0.050174,-0.034181,0.028666,0.172279,0.295297,0.283491,0.115085,0.285394,0.253956,0.153532,0.352097,0.158390,0.314336,0.432736,0.391286,0.309765,0.249087,0.304585,0.136351,0.372587,0.161974,0.195662,0.027189,0.031692,0.274958,0.224023,0.222481,0.105945,-0.011011,0.173551,-0.046514,0.085944,-0.135999,0.129605,0.015114,0.195449,-0.019342,0.149652,0.294714,-0.017899,-0.261256,-0.141723,0.106677,-0.175444,-0.123702,0.004915
S016,-0.039788,-0.058154,0.022158,0.088103,0.036188,-0.075919,-0.012270,0.004994,0.064132,0.050788,0.074062,-0.137397,0.157865,0.143349,0.169919,0.201821,-0.135523,-0.017491,-0.032670,0.081029,-0.104593,0.104726,0.220568,0.157529,0.055186,-0.013191,-0.037473,0.194813,0.135214,0.082430,0.136865,-0.068458,0.048811,0.289195,0.049726,0.224303,0.302038,0.144534,0.292679,0.420334,0.356476,0.614094,0.212954,0.532544,0.485675,0.552155,0.488602,0.436359,0.606598,0.363207,0.591838,0.567319,0.630352,0.643680,0.535356,0.521543,0.291408,0.265222,0.514164,0.509367,0.285015,0.355157,0.098860,0.346565,0.272608,0.317941,0.169153,0.054602,0.133854,0.231691,0.115703,-0.052589,0.199335,0.152388,0.081220,0.203967,0.151750,0.007413,0.003943,0.044998,0.012189,0.033821,-0.155783,0.196968,-0.236903,0.256171,0.017543,0.055492,-0.040897,0.006449,0.250396,-0.032925,0.288499,0.223256,0.012978,0.024420,0.310820,0.085071,0.009382,0.329593,0.284022,0.202890,0.361988,0.278396,0.501889,0.499659,0.407721,0.489933,0.639302,0.563446,0.494578,0.684725,0.862941,0.529753,0.594563,0.677220,0.605281,0.647327,0.805990,0.875363,0.683616,0.567742,0.541499,0.762845,0.762928,0.588131,0.624115,0.545191,0.467419,0.614093,0.636838,0.354746,0.634341,0.524718,0.535041,0.228038,0.289404,0.341100,0.391578,0.513893,0.344107,0.245002,0.018425,0.312061,0.053827,0.388613,0.144267,0.240444,0.188351,0.087959,0.058319,-0.000111,0.146569,0.086619,0.053673,0.059026,0.107621,-0.003736,0.168993,0.057471,0.117369,0.060115,0.075789,0.199411,0.210524,0.523782,0.445036,0.444630,0.407872,0.432619,0.405191,0.294015,0.476233,0.536515,0.003564,0.084139,0.185403,0.092487,0.147119,0.054955,0.276252,0.175826,0.126262,0.188278,0.090106,-0.088186,-0.087358,0.016699,0.060180,0.070519,-0.137353,-0.058081,-0.069539,0.051524,0.056682,-0.096639,0.097423,0.127375,0.290837,-0.043569
S017,0.052305,0.074012,0.178964,0.057462,0.078833,-0.298611,0.075743,-0.027540,0.019549,0.212660,-0.122422,-0.034493,0.159048,-0.072493,-0.093793,-0.007848,0.128739,0.027364,-0.136955,-0.027961,-0.006806,-0.039171,0.085366,0.144425,-0.103925,0.163978,0.123222,0.240052,0.175902,0.119492,0.098281,0.334918,0.149760,0.207744,0.433541,0.291019,0.356132,0.194046,0.319276,0.371761,0.491118,0.390770,0.444237,0.688726,0.611989,0.423158,0.555523,0.457097,0.497345,0.579624,0.525182,0.451250,0.574190,0.518116,0.180474,0.794851,0.617345,0.429109,0.472577,0.314458,0.597274,0.574972,0.378854,0.466562,0.328574,0.096572,0.113845,0.282395,0.105024,0.095427,0.025650,0.113253,0.101971,-0.105591,0.016076,-0.097488,0.280721,-0.196383,0.132063,0.130678,0.068210,-0.244285,-0.036233,0.067874,-0.127009,0.028266,0.297458,0.158443,0.012780,-0.031661,0.150231,0.151109,0.199798,0.137865,0.172872,0.419995,0.242412,0.213256,0.090995,0.276522,0.408203,0.346751,0.410734,0.481757,0.350493,0.404332,0.662120,0.591218,0.682571,0.581020,0.753181,0.637316,0.810225,0.543490,0.715967,0.792086,0.747469,0.874123,0.944531,0.604506,0.773244,0.544870,0.673787,0.922137,0.748061,0.596498,0.684373,0.811479,0.483304,0.491656,0.773131,0.724531,0.547119,0.386428,0.775870,0.632236,0.389546,0.235602,0.345413,0.253741,0.171099,0.470794,0.355727,0.125549,0.292019,0.217095,0.179859,0.287723,-0.039211,0.180309,-0.030222,0.003227,0.135959,0.331325,-0.061025,0.162992,0.281883,0.202286,0.147798,0.109618,0.386739,0.301595,0.173395,0.541269,0.544096,0.502082,0.457669,0.507655,0.495334,0.511383,0.363101,0.516748,0.547403,0.381898,0.208287,0.244921,0.062372,0.095048,0.155037,0.043122,0.347777,0.251888,0.224767,-0.006390,0.009515,-0.034624,-0.030280,-0.169421,0.094566,-0.123562,0.168452,0.061374,0.120320,-0.128316,0.099570,0.040751,-0.013268,0.106175,0.018997,-0.042690
S018,-0.158021,-0.137084,0.269305,-0.023513,0.079478,-0.181078,-0.143568,0.139139,-0.115448,0.047006,0.071723,0.001190,0.007874,0.026600,0.175796,0.135866,-0.083643,-0.010051,0.202428,0.132080,-0.042124,-0.052930,-0.147882,0.012106,0.318249,0.031951,-0.022176,0.224541,0.019630,0.040338,0.300068,0.070585,0.121809,0.296125,0.226769,0.258575,0.290704,0.319534,0.212422,0.401829,0.281031,0.417652,0.354327,0.512718,0.428845,0.426926,0.492396,0.574184,0.698421,0.449235,0.658593,0.552363,0.519578,0.439054,0.543061,0.556581,0.406579,0.243955,0.387602,0.526112,0.269353,0.213428,0.359138,0.356894,0.286738,0.107098,0.205107,0.258386,0.101353,0.108655,0.252824,0.152232,-0.049412,0.039889,0.099692,0.098823,0.051346,-0.052867,0.214393,-0.009354,-0.103419,0.107573,0.015345,0.195220,0.127329,-0.021693,0.312647,0.102780,0.207404,0.058669,0.216948,0.119475,0.288722,0.278954,0.272145,0.193904,0.128970,0.153425,0.327727,0.192110,0.361166,0.402929,0.233904,0.266357,0.278063,0.508202,0.532496,0.670714,0.568090,0.566737,0.429289,0.493597,0.671676,0.412536,0.873046,0.614345,1.078475,0.954364,0.812413,0.745210,0.819997,0.892357,0.565024,0.479988,0.600839,0.652930,0.667103,0.752324,0.510515,0.257789,0.638623,0.475115,0.288975,0.450463,0.494836,0.365482,0.296116,0.336181,0.392358,0.113774,0.171430,0.282854,0.207219,0.258967,-0.051142,0.103838,-0.044538,0.121351,0.208441,-0.027723,0.078376,0.132350,0.174984,0.072537,0.014248,-0.042576,0.219579,0.231436,0.217293,0.124907,0.400623,0.255482,0.269502,0.425740,0.355843,0.352296,0.395204,0.600987,0.587819,0.364792,0.517198,0.317785,0.260785,0.193315,0.113696,0.258285,0.053803,0.066210,-0.044393,0.195350,0.078289,0.079101,0.054607,-0.009877,0.134843,-0.048329,0.058636,-0.143737,0.050288,0.148847,0.062903,0.012105,-0.033428,0.058437,0.046333,-0.035824,-0.023715,0.045328,-0.023245,-0.096481
S019,-0.131622,-0.159077,-0.032563,-0.002405,-0.090621,0.124722,0.011087,-0.139627,0.020448,0.071522,-0.024199,0.009510,-0.091457,0.024946,-0.172804,-0.195925,-0.027338,-0.003169,0.033065,-0.030105,-0.068610,0.050277,0.051350,0.121385,0.002379,0.172400,-0.035216,0.141185,0.141573,0.139962,0.148878,0.048412,0.238608,-0.007554,-0.046170,0.148654,0.348066,0.244137,0.100280,0.202918,0.277688,0.350872,0.511529,0.159995,0.586041,0.447943,0.491559,0.352669,0.449780,0.338291,0.377116,0.477284,0.578988,0.334888,0.427544,0.311324,0.235112,0.360429,0.259132,0.281395,0.242063,0.147614,0.168369,0.094371,0.154748,0.082827,0.155224,0.369695,0.091783,0.275290,0.032635,-0.004104,-0.038696,-0.110982,-0.171096,0.088521,0.169766,0.156983,-0.079527,0.023168,0.054790,0.127472,-0.050084,-0.089407,-0.074373,-0.015182,-0.112336,0.028755,0.078018,0.058351,0.104107,0.126759,0.025749,-0.101986,0.032312,0.200519,0.356807,0.259140,0.269486,0.210296,0.036446,0.224087,0.411206,0.235911,0.664080,0.366762,0.659484,0.303621,0.468189,0.409261,0.436426,0.624270,0.603492,0.477935,0.344696,0.612005,0.660184,0.656629,0.667065,0.620242,0.814300,0.631057,0.572618,0.419367,0.600910,0.566160,0.593119,0.523101,0.376002,0.538412,0.535284,0.556745,0.512576,0.444509,0.409050,0.388653,0.416845,0.161005,0.289318,0.129502,0.271095,0.311560,0.134044,-0.117616,0.101700,0.269017,0.115783,0.073656,-0.004822,-0.106049,0.156743,-0.080533,0.277406,0.165798,0.048031,0.015944,0.111443,0.111066,0.251942,0.184199,0.241383,0.460003,0.387023,0.336185,0.242328,0.296216,0.330988,0.254210,0.524601,0.568558,0.229548,0.150656,0.308562,0.270041,0.317651,0.247983,0.206649,0.286696,0.163334,-0.051750,0.170232,0.276318,0.270134,0.003106,0.032450,-0.228675,0.105077,0.028250,0.254182,-0.048421,-0.112009,-0.131316,-0.222619,0.030177,-0.144901,-0.016107,-0.165383,-0.005165,0.121263,0.006739
